id,postid,votetypeid,userid,creationdate,bountyamount,jsonfield
7334,123,2,,2015-05-31 00:00:00,,
7335,3390,15,,2015-06-01 00:00:00,,
7336,3390,3,,2015-06-01 00:00:00,,
7337,3392,1,,2015-06-01 00:00:00,,
7338,175,2,,2015-06-01 00:00:00,,
7339,177,2,,2015-06-01 00:00:00,,
7340,184,2,,2015-06-01 00:00:00,,
7341,26,2,,2015-06-01 00:00:00,,
7342,3392,2,,2015-06-01 00:00:00,,
7343,3391,2,,2015-06-01 00:00:00,,
7344,3392,2,,2015-06-02 00:00:00,,
7345,3391,2,,2015-06-02 00:00:00,,
7346,123,2,,2015-06-02 00:00:00,,
7347,126,2,,2015-06-02 00:00:00,,
7348,126,2,,2015-06-03 00:00:00,,
7349,3390,3,,2015-06-03 00:00:00,,
7350,3394,2,,2015-06-03 00:00:00,,
7351,3394,2,,2015-06-03 00:00:00,,
7352,3393,2,,2015-06-03 00:00:00,,
7353,563,2,,2015-06-04 00:00:00,,
7354,3396,15,,2015-06-04 00:00:00,,
7355,3396,3,,2015-06-04 00:00:00,,
7357,3397,2,,2015-06-04 00:00:00,,
7358,3379,2,,2015-06-04 00:00:00,,
7359,3369,2,,2015-06-04 00:00:00,,
7360,3398,2,,2015-06-04 00:00:00,,
7361,3398,1,,2015-06-04 00:00:00,,
7362,3289,2,,2015-06-04 00:00:00,,
7363,3398,2,,2015-06-04 00:00:00,,
7364,3395,2,,2015-06-05 00:00:00,,
7365,843,2,,2015-06-05 00:00:00,,
7366,844,2,,2015-06-05 00:00:00,,
7367,839,2,,2015-06-05 00:00:00,,
7369,3389,2,,2015-06-05 00:00:00,,
7370,3388,2,,2015-06-05 00:00:00,,
7371,3401,3,,2015-06-07 00:00:00,,
7372,123,2,,2015-06-07 00:00:00,,
7373,3403,2,,2015-06-08 00:00:00,,
7374,3196,2,,2015-06-08 00:00:00,,
7375,3401,3,,2015-06-08 00:00:00,,
7376,3404,2,,2015-06-08 00:00:00,,
7377,3405,2,,2015-06-08 00:00:00,,
7378,3400,2,,2015-06-09 00:00:00,,
7379,2136,2,,2015-06-09 00:00:00,,
7380,3406,2,,2015-06-09 00:00:00,,
7381,3408,2,,2015-06-09 00:00:00,,
7382,605,2,,2015-06-10 00:00:00,,
7383,624,2,,2015-06-10 00:00:00,,
7384,520,2,,2015-06-10 00:00:00,,
7385,535,2,,2015-06-10 00:00:00,,
7386,666,2,,2015-06-10 00:00:00,,
7387,3401,3,,2015-06-11 00:00:00,,
7388,3406,2,,2015-06-11 00:00:00,,
7389,3403,2,,2015-06-11 00:00:00,,
7390,3405,2,,2015-06-11 00:00:00,,
7391,3402,2,,2015-06-11 00:00:00,,
7392,3404,3,,2015-06-11 00:00:00,,
7393,3406,1,,2015-06-11 00:00:00,,
7394,3405,1,,2015-06-11 00:00:00,,
7395,3410,2,,2015-06-11 00:00:00,,
7396,408,3,,2015-06-11 00:00:00,,
7397,402,3,,2015-06-11 00:00:00,,
7398,3405,2,,2015-06-12 00:00:00,,
7399,3412,2,,2015-06-12 00:00:00,,
7400,3412,2,,2015-06-13 00:00:00,,
7401,3412,2,,2015-06-13 00:00:00,,
7402,3403,2,,2015-06-13 00:00:00,,
7403,126,2,,2015-06-15 00:00:00,,
7404,2133,2,,2015-06-15 00:00:00,,
7405,345,2,,2015-06-19 00:00:00,,
7406,338,2,,2015-06-19 00:00:00,,
7407,3413,2,,2015-06-19 00:00:00,,
7408,3226,2,,2015-06-22 00:00:00,,
7409,338,2,,2015-06-22 00:00:00,,
7410,345,2,,2015-06-22 00:00:00,,
7411,346,2,,2015-06-22 00:00:00,,
7412,3415,2,,2015-06-23 00:00:00,,
7413,3415,1,,2015-06-23 00:00:00,,
7414,3417,2,,2015-06-23 00:00:00,,
7415,718,2,,2015-06-23 00:00:00,,
7417,3414,16,,2015-06-23 00:00:00,,
7418,3420,16,,2015-06-23 00:00:00,,
7426,3415,16,,2015-06-24 00:00:00,,
7427,3416,2,,2015-06-24 00:00:00,,
7428,3421,2,,2015-06-24 00:00:00,,
7429,3405,2,,2015-06-24 00:00:00,,
7430,3402,2,,2015-06-24 00:00:00,,
7431,3422,2,,2015-06-24 00:00:00,,
7432,3422,1,,2015-06-24 00:00:00,,
7433,3421,2,,2015-06-24 00:00:00,,
7434,3347,2,,2015-06-24 00:00:00,,
7435,3348,2,,2015-06-24 00:00:00,,
7436,3307,2,,2015-06-24 00:00:00,,
7437,3308,2,,2015-06-24 00:00:00,,
7438,3260,2,,2015-06-25 00:00:00,,
7439,460,2,,2015-06-25 00:00:00,,
7440,3422,2,,2015-06-25 00:00:00,,
7441,38,2,,2015-06-25 00:00:00,,
7444,3391,2,,2015-06-25 00:00:00,,
7445,3392,2,,2015-06-25 00:00:00,,
7446,3407,2,,2015-06-25 00:00:00,,
7447,3414,2,,2015-06-25 00:00:00,,
7448,3418,2,,2015-06-25 00:00:00,,
7449,3386,16,,2015-06-25 00:00:00,,
7450,3418,2,,2015-06-25 00:00:00,,
7451,3417,3,,2015-06-25 00:00:00,,
7452,3427,2,,2015-06-26 00:00:00,,
7453,3428,2,,2015-06-26 00:00:00,,
7454,3416,2,,2015-06-26 00:00:00,,
7455,3424,2,,2015-06-26 00:00:00,,
7456,458,2,,2015-06-26 00:00:00,,
7457,460,2,,2015-06-26 00:00:00,,
7458,3427,2,,2015-06-26 00:00:00,,
7459,3430,2,,2015-06-26 00:00:00,,
7460,3430,1,,2015-06-26 00:00:00,,
7462,3430,2,,2015-06-27 00:00:00,,
7463,3427,2,,2015-06-27 00:00:00,,
7464,3433,2,,2015-06-28 00:00:00,,
7465,3433,1,,2015-06-28 00:00:00,,
7466,3434,2,,2015-06-28 00:00:00,,
7467,3434,1,,2015-06-28 00:00:00,,
7468,3429,2,,2015-06-29 00:00:00,,
7469,3434,2,,2015-06-29 00:00:00,,
7470,195,2,,2015-06-29 00:00:00,,
7471,221,2,,2015-06-29 00:00:00,,
7473,3421,2,,2015-06-29 00:00:00,,
7474,3439,1,,2015-06-30 00:00:00,,
7476,3440,2,,2015-06-30 00:00:00,,
7477,3442,2,,2015-06-30 00:00:00,,
7478,413,2,,2015-06-30 00:00:00,,
7479,3421,2,,2015-06-30 00:00:00,,
7480,3442,2,,2015-06-30 00:00:00,,
7481,3436,2,,2015-06-30 00:00:00,,
7482,3440,2,,2015-06-30 00:00:00,,
7483,3441,2,,2015-06-30 00:00:00,,
7484,3444,2,,2015-06-30 00:00:00,,
7485,413,16,,2015-07-01 00:00:00,,
7487,3445,2,,2015-07-01 00:00:00,,
7488,3436,2,,2015-07-01 00:00:00,,
7489,3429,2,,2015-07-03 00:00:00,,
7490,3431,2,,2015-07-03 00:00:00,,
7491,3437,2,,2015-07-03 00:00:00,,
7492,3441,2,,2015-07-03 00:00:00,,
7493,3432,3,,2015-07-03 00:00:00,,
7494,3444,2,,2015-07-03 00:00:00,,
7495,3435,2,,2015-07-03 00:00:00,,
7496,3446,2,,2015-07-03 00:00:00,,
7497,3445,2,,2015-07-03 00:00:00,,
7498,3433,2,,2015-07-03 00:00:00,,
7499,3439,2,,2015-07-03 00:00:00,,
7500,3425,16,,2015-07-03 00:00:00,,
7501,3426,16,,2015-07-03 00:00:00,,
7503,3436,2,,2015-07-06 00:00:00,,
7505,3440,1,,2015-07-06 00:00:00,,
7506,414,2,,2015-07-06 00:00:00,,
7507,3418,2,,2015-07-07 00:00:00,,
7508,3423,2,,2015-07-07 00:00:00,,
7509,3451,2,,2015-07-07 00:00:00,,
7510,135,2,,2015-07-09 00:00:00,,
7511,170,2,,2015-07-09 00:00:00,,
7512,322,2,,2015-07-09 00:00:00,,
7513,3445,2,,2015-07-09 00:00:00,,
7514,3440,2,,2015-07-09 00:00:00,,
7515,3454,2,,2015-07-09 00:00:00,,
7516,3452,3,,2015-07-10 00:00:00,,
7517,3453,2,,2015-07-10 00:00:00,,
7518,221,2,,2015-07-10 00:00:00,,
7519,195,2,,2015-07-10 00:00:00,,
7520,3456,2,,2015-07-10 00:00:00,,
7522,992,2,,2015-07-11 00:00:00,,
7523,1001,2,,2015-07-11 00:00:00,,
7524,76,2,,2015-07-11 00:00:00,,
7525,117,2,,2015-07-11 00:00:00,,
7526,74,2,,2015-07-11 00:00:00,,
7527,96,2,,2015-07-11 00:00:00,,
7528,817,2,,2015-07-11 00:00:00,,
7529,203,2,,2015-07-11 00:00:00,,
7530,206,2,,2015-07-11 00:00:00,,
7531,178,2,,2015-07-11 00:00:00,,
7532,179,2,,2015-07-11 00:00:00,,
7533,399,2,,2015-07-11 00:00:00,,
7534,400,2,,2015-07-11 00:00:00,,
7535,410,2,,2015-07-11 00:00:00,,
7536,348,2,,2015-07-11 00:00:00,,
7537,360,2,,2015-07-11 00:00:00,,
7538,589,2,,2015-07-11 00:00:00,,
7539,568,2,,2015-07-11 00:00:00,,
7540,569,2,,2015-07-11 00:00:00,,
7541,697,2,,2015-07-11 00:00:00,,
7542,707,2,,2015-07-11 00:00:00,,
7543,643,2,,2015-07-11 00:00:00,,
7544,646,2,,2015-07-11 00:00:00,,
7545,945,2,,2015-07-11 00:00:00,,
7546,949,2,,2015-07-11 00:00:00,,
7547,889,2,,2015-07-11 00:00:00,,
7548,890,2,,2015-07-11 00:00:00,,
7549,1113,2,,2015-07-11 00:00:00,,
7550,3207,2,,2015-07-11 00:00:00,,
7551,3242,2,,2015-07-11 00:00:00,,
7552,2161,2,,2015-07-11 00:00:00,,
7553,2170,2,,2015-07-11 00:00:00,,
7554,3457,2,,2015-07-11 00:00:00,,
7555,3427,2,,2015-07-11 00:00:00,,
7556,3430,2,,2015-07-11 00:00:00,,
7557,3414,2,,2015-07-11 00:00:00,,
7558,3415,2,,2015-07-11 00:00:00,,
7559,3350,2,,2015-07-11 00:00:00,,
7560,3351,2,,2015-07-11 00:00:00,,
7561,3354,2,,2015-07-11 00:00:00,,
7562,3307,2,,2015-07-11 00:00:00,,
7563,3308,2,,2015-07-11 00:00:00,,
7564,3455,2,,2015-07-11 00:00:00,,
7565,3456,2,,2015-07-11 00:00:00,,
7567,3456,1,,2015-07-12 00:00:00,,
7568,3460,2,,2015-07-13 00:00:00,,
7569,3458,2,,2015-07-13 00:00:00,,
7570,3452,3,,2015-07-13 00:00:00,,
7571,3436,2,,2015-07-13 00:00:00,,
7572,3440,2,,2015-07-13 00:00:00,,
7573,3461,2,,2015-07-13 00:00:00,,
7574,3458,2,,2015-07-13 00:00:00,,
7575,33,2,,2015-07-14 00:00:00,,
7576,42,2,,2015-07-14 00:00:00,,
7577,926,2,,2015-07-14 00:00:00,,
7578,3460,3,,2015-07-14 00:00:00,,
7579,3463,2,,2015-07-14 00:00:00,,
7580,3460,2,,2015-07-14 00:00:00,,
7581,3463,2,,2015-07-14 00:00:00,,
7582,2168,15,,2015-07-14 00:00:00,,
7583,3449,2,,2015-07-14 00:00:00,,
7584,3455,2,,2015-07-14 00:00:00,,
7587,3437,2,,2015-07-15 00:00:00,,
7588,3424,2,,2015-07-15 00:00:00,,
7589,3391,2,,2015-07-15 00:00:00,,
7590,3392,2,,2015-07-15 00:00:00,,
7591,3469,2,,2015-07-15 00:00:00,,
7592,667,2,,2015-07-15 00:00:00,,
7593,28,2,,2015-07-16 00:00:00,,
7594,3467,2,,2015-07-16 00:00:00,,
7595,3429,2,,2015-07-16 00:00:00,,
7596,3389,2,,2015-07-16 00:00:00,,
7597,3461,1,,2015-07-16 00:00:00,,
7599,3461,2,,2015-07-16 00:00:00,,
7600,3467,2,,2015-07-17 00:00:00,,
7601,3471,2,,2015-07-17 00:00:00,,
7602,3466,2,,2015-07-17 00:00:00,,
7603,3465,2,,2015-07-17 00:00:00,,
7604,3469,2,,2015-07-17 00:00:00,,
7605,3468,2,,2015-07-17 00:00:00,,
7606,981,2,,2015-07-17 00:00:00,,
7607,976,2,,2015-07-17 00:00:00,,
7608,3446,16,,2015-07-19 00:00:00,,
7609,3477,2,,2015-07-19 00:00:00,,
7610,3476,2,,2015-07-19 00:00:00,,
7612,3478,11,,2015-07-19 00:00:00,,
7613,128,1,,2015-07-19 00:00:00,,
7614,3484,1,,2015-07-20 00:00:00,,
7615,3480,2,,2015-07-20 00:00:00,,
7616,3486,2,,2015-07-20 00:00:00,,
7617,3486,2,,2015-07-20 00:00:00,,
7618,3486,2,,2015-07-20 00:00:00,,
7619,3479,2,,2015-07-20 00:00:00,,
7620,3461,2,,2015-07-20 00:00:00,,
7621,3453,2,,2015-07-20 00:00:00,,
7622,3446,2,,2015-07-20 00:00:00,,
7623,534,2,,2015-07-20 00:00:00,,
7624,99,2,,2015-07-20 00:00:00,,
7625,33,2,,2015-07-20 00:00:00,,
7626,3481,2,,2015-07-20 00:00:00,,
7627,3481,1,,2015-07-20 00:00:00,,
7628,3469,1,,2015-07-20 00:00:00,,
7629,3471,2,,2015-07-20 00:00:00,,
7631,3471,1,,2015-07-20 00:00:00,,
7632,3205,2,,2015-07-20 00:00:00,,
7633,3205,1,,2015-07-20 00:00:00,,
7634,3206,2,,2015-07-21 00:00:00,,
7635,3210,2,,2015-07-21 00:00:00,,
7636,3191,2,,2015-07-21 00:00:00,,
7637,3488,2,,2015-07-22 00:00:00,,
7638,33,2,,2015-07-22 00:00:00,,
7639,3491,2,,2015-07-22 00:00:00,,
7640,3491,2,,2015-07-22 00:00:00,,
7642,3495,1,,2015-07-22 00:00:00,,
7643,3478,2,,2015-07-23 00:00:00,,
7644,3484,2,,2015-07-23 00:00:00,,
7645,3491,2,,2015-07-23 00:00:00,,
7646,3495,2,,2015-07-23 00:00:00,,
7647,3493,2,,2015-07-23 00:00:00,,
7648,3471,2,,2015-07-23 00:00:00,,
7649,3466,2,,2015-07-23 00:00:00,,
7650,134,2,,2015-07-23 00:00:00,,
7651,41,2,,2015-07-23 00:00:00,,
7652,188,2,,2015-07-23 00:00:00,,
7653,174,2,,2015-07-23 00:00:00,,
7654,3497,2,,2015-07-23 00:00:00,,
7655,3497,2,,2015-07-23 00:00:00,,
7656,3489,2,,2015-07-23 00:00:00,,
7657,3496,2,,2015-07-23 00:00:00,,
7658,3494,1,,2015-07-23 00:00:00,,
7659,3197,2,,2015-07-24 00:00:00,,
7660,348,2,,2015-07-24 00:00:00,,
7661,3420,2,,2015-07-24 00:00:00,,
7662,3455,2,,2015-07-24 00:00:00,,
7663,3407,2,,2015-07-24 00:00:00,,
7664,268,2,,2015-07-25 00:00:00,,
7665,270,2,,2015-07-25 00:00:00,,
7666,288,2,,2015-07-25 00:00:00,,
7667,322,2,,2015-07-25 00:00:00,,
7668,3491,2,,2015-07-25 00:00:00,,
7669,3495,2,,2015-07-25 00:00:00,,
7670,3478,2,,2015-07-26 00:00:00,,
7671,3491,2,,2015-07-27 00:00:00,,
7672,3495,2,,2015-07-27 00:00:00,,
7673,3484,2,,2015-07-27 00:00:00,,
7674,3478,2,,2015-07-27 00:00:00,,
7675,3490,2,,2015-07-27 00:00:00,,
7676,3499,2,,2015-07-27 00:00:00,,
7677,3502,2,,2015-07-27 00:00:00,,
7678,3489,2,,2015-07-27 00:00:00,,
7679,3498,2,,2015-07-27 00:00:00,,
7680,667,2,,2015-07-27 00:00:00,,
7681,666,2,,2015-07-27 00:00:00,,
7682,3500,1,,2015-07-28 00:00:00,,
7683,3407,2,,2015-07-28 00:00:00,,
7684,3491,2,,2015-07-28 00:00:00,,
7685,981,2,,2015-07-29 00:00:00,,
7686,8,8,-1,2015-07-29 00:00:00,100,
7688,3504,3,,2015-07-29 00:00:00,,
7689,890,2,,2015-07-31 00:00:00,,
7690,3499,2,,2015-07-31 00:00:00,,
7691,3500,2,,2015-07-31 00:00:00,,
7692,981,2,,2015-07-31 00:00:00,,
7693,976,2,,2015-07-31 00:00:00,,
7694,8,2,,2015-07-31 00:00:00,,
7695,3421,2,,2015-07-31 00:00:00,,
7696,3505,2,,2015-07-31 00:00:00,,
7697,123,2,,2015-07-31 00:00:00,,
7698,126,2,,2015-07-31 00:00:00,,
7699,131,2,,2015-07-31 00:00:00,,
7700,3410,2,,2015-07-31 00:00:00,,
7701,215,2,,2015-07-31 00:00:00,,
7702,216,2,,2015-07-31 00:00:00,,
7703,835,2,,2015-08-01 00:00:00,,
7704,1039,2,,2015-08-01 00:00:00,,
7705,3505,2,,2015-08-01 00:00:00,,
7706,24,9,,2015-08-02 00:00:00,100,
7707,8,2,,2015-08-03 00:00:00,,
7709,3500,2,,2015-08-03 00:00:00,,
7710,22,2,,2015-08-03 00:00:00,,
7711,26,2,,2015-08-03 00:00:00,,
7712,3509,2,,2015-08-04 00:00:00,,
7713,3464,2,,2015-08-04 00:00:00,,
7714,946,2,,2015-08-04 00:00:00,,
7715,3498,2,,2015-08-04 00:00:00,,
7716,3498,1,,2015-08-04 00:00:00,,
7717,26,2,,2015-08-05 00:00:00,,
7718,22,2,,2015-08-05 00:00:00,,
7720,3502,3,,2015-08-05 00:00:00,,
7721,3475,15,,2015-08-05 00:00:00,,
7722,3474,3,,2015-08-05 00:00:00,,
7723,3475,3,,2015-08-05 00:00:00,,
7724,3509,2,,2015-08-05 00:00:00,,
7725,28,2,,2015-08-05 00:00:00,,
7726,136,2,,2015-08-05 00:00:00,,
7727,3509,2,,2015-08-05 00:00:00,,
7728,3306,2,,2015-08-06 00:00:00,,
7729,725,2,,2015-08-06 00:00:00,,
7730,3221,2,,2015-08-07 00:00:00,,
7731,2145,2,,2015-08-07 00:00:00,,
7732,577,2,,2015-08-07 00:00:00,,
7733,889,2,,2015-08-07 00:00:00,,
7734,890,2,,2015-08-07 00:00:00,,
7735,1113,2,,2015-08-07 00:00:00,,
7736,419,2,,2015-08-07 00:00:00,,
7737,215,2,,2015-08-07 00:00:00,,
7738,216,2,,2015-08-07 00:00:00,,
7739,3519,2,,2015-08-08 00:00:00,,
7740,3518,2,,2015-08-08 00:00:00,,
7741,3517,2,,2015-08-08 00:00:00,,
7742,3518,2,,2015-08-09 00:00:00,,
7743,3518,1,,2015-08-09 00:00:00,,
7744,460,2,,2015-08-10 00:00:00,,
7745,4520,2,,2015-08-10 00:00:00,,
7746,3515,2,,2015-08-10 00:00:00,,
7747,4521,2,,2015-08-10 00:00:00,,
7748,3517,2,,2015-08-10 00:00:00,,
7749,3514,2,,2015-08-10 00:00:00,,
7750,3518,2,,2015-08-10 00:00:00,,
7751,3221,2,,2015-08-10 00:00:00,,
7752,460,2,,2015-08-10 00:00:00,,
7753,3512,2,,2015-08-10 00:00:00,,
7754,981,2,,2015-08-10 00:00:00,,
7755,977,2,,2015-08-10 00:00:00,,
7756,2156,2,,2015-08-10 00:00:00,,
7757,976,2,,2015-08-10 00:00:00,,
7758,4522,2,,2015-08-10 00:00:00,,
7759,3443,2,,2015-08-11 00:00:00,,
7760,3512,2,,2015-08-11 00:00:00,,
7761,4522,2,,2015-08-11 00:00:00,,
7762,3514,15,,2015-08-11 00:00:00,,
7763,4524,2,,2015-08-11 00:00:00,,
7764,3421,2,,2015-08-11 00:00:00,,
7765,3438,2,,2015-08-11 00:00:00,,
7766,3516,2,,2015-08-11 00:00:00,,
7767,4523,2,,2015-08-11 00:00:00,,
7768,3515,2,,2015-08-11 00:00:00,,
7769,460,2,,2015-08-12 00:00:00,,
7770,3518,2,,2015-08-12 00:00:00,,
7771,3477,1,,2015-08-12 00:00:00,,
7772,3477,2,,2015-08-12 00:00:00,,
7773,3470,2,,2015-08-12 00:00:00,,
7774,4525,2,,2015-08-12 00:00:00,,
7775,3421,2,,2015-08-13 00:00:00,,
7776,3438,2,,2015-08-13 00:00:00,,
7778,3468,2,,2015-08-13 00:00:00,,
7779,460,2,,2015-08-13 00:00:00,,
7780,458,2,,2015-08-13 00:00:00,,
7781,4527,2,,2015-08-13 00:00:00,,
7782,3510,8,123,2015-08-13 00:00:00,50,
7783,3510,2,,2015-08-14 00:00:00,,
7784,1039,2,,2015-08-14 00:00:00,,
7785,2127,2,,2015-08-14 00:00:00,,
7786,2128,2,,2015-08-14 00:00:00,,
7787,3505,2,,2015-08-14 00:00:00,,
7788,3506,2,,2015-08-14 00:00:00,,
7789,4528,2,,2015-08-14 00:00:00,,
7790,3500,2,,2015-08-14 00:00:00,,
7791,3499,2,,2015-08-14 00:00:00,,
7792,3511,2,,2015-08-14 00:00:00,,
7793,3513,2,,2015-08-14 00:00:00,,
7794,3500,2,,2015-08-15 00:00:00,,
7795,3499,2,,2015-08-15 00:00:00,,
7796,460,2,,2015-08-16 00:00:00,,
7797,3484,2,,2015-08-16 00:00:00,,
7798,4531,2,,2015-08-17 00:00:00,,
7799,4532,2,,2015-08-17 00:00:00,,
7800,102,2,,2015-08-17 00:00:00,,
7801,2,2,,2015-08-17 00:00:00,,
7802,4532,2,,2015-08-18 00:00:00,,
7803,976,2,,2015-08-18 00:00:00,,
7804,4528,2,,2015-08-18 00:00:00,,
7805,1039,2,,2015-08-18 00:00:00,,
7807,4536,2,,2015-08-18 00:00:00,,
7808,3488,2,,2015-08-19 00:00:00,,
7809,3497,2,,2015-08-19 00:00:00,,
7810,3389,2,,2015-08-19 00:00:00,,
7811,3388,2,,2015-08-19 00:00:00,,
7812,857,2,,2015-08-19 00:00:00,,
7813,394,2,,2015-08-19 00:00:00,,
7814,372,2,,2015-08-19 00:00:00,,
7815,117,2,,2015-08-19 00:00:00,,
7816,4532,2,,2015-08-19 00:00:00,,
7817,4530,3,,2015-08-19 00:00:00,,
7818,4539,10,,2015-08-20 00:00:00,,
7819,4536,2,,2015-08-20 00:00:00,,
7820,4537,2,,2015-08-20 00:00:00,,
7821,4528,9,,2015-08-20 00:00:00,50,
7823,4533,2,,2015-08-20 00:00:00,,
7824,4540,2,,2015-08-21 00:00:00,,
7826,22,2,,2015-08-21 00:00:00,,
7827,4546,2,,2015-08-21 00:00:00,,
7828,4541,2,,2015-08-21 00:00:00,,
7829,4537,2,,2015-08-21 00:00:00,,
7830,835,2,,2015-08-21 00:00:00,,
7831,1039,2,,2015-08-21 00:00:00,,
7832,3507,2,,2015-08-21 00:00:00,,
7833,4532,1,,2015-08-21 00:00:00,,
7834,4550,2,,2015-08-21 00:00:00,,
7835,4549,2,,2015-08-21 00:00:00,,
7836,3421,2,,2015-08-21 00:00:00,,
7837,4541,15,,2015-08-22 00:00:00,,
7838,4541,10,,2015-08-22 00:00:00,,
7839,4542,3,,2015-08-22 00:00:00,,
7840,4535,2,,2015-08-23 00:00:00,,
7841,4550,2,,2015-08-23 00:00:00,,
7842,4552,10,,2015-08-23 00:00:00,,
7843,460,2,,2015-08-23 00:00:00,,
7844,575,2,,2015-08-23 00:00:00,,
7845,4540,2,,2015-08-24 00:00:00,,
7846,4550,2,,2015-08-24 00:00:00,,
7847,4546,2,,2015-08-24 00:00:00,,
7848,4537,2,,2015-08-24 00:00:00,,
7849,4540,2,,2015-08-24 00:00:00,,
7850,4538,2,,2015-08-24 00:00:00,,
7851,3422,2,,2015-08-24 00:00:00,,
7852,3455,2,,2015-08-24 00:00:00,,
7853,4536,2,,2015-08-24 00:00:00,,
7854,22,2,,2015-08-24 00:00:00,,
7855,518,2,,2015-08-24 00:00:00,,
7856,99,2,,2015-08-24 00:00:00,,
7857,8,2,,2015-08-24 00:00:00,,
7858,666,2,,2015-08-24 00:00:00,,
7859,605,2,,2015-08-24 00:00:00,,
7860,458,2,,2015-08-24 00:00:00,,
7861,680,2,,2015-08-24 00:00:00,,
7862,602,2,,2015-08-24 00:00:00,,
7863,2,2,,2015-08-24 00:00:00,,
7864,195,2,,2015-08-24 00:00:00,,
7865,351,2,,2015-08-24 00:00:00,,
7866,33,2,,2015-08-24 00:00:00,,
7867,268,2,,2015-08-24 00:00:00,,
7868,293,2,,2015-08-24 00:00:00,,
7869,485,2,,2015-08-24 00:00:00,,
7870,574,2,,2015-08-24 00:00:00,,
7871,590,2,,2015-08-24 00:00:00,,
7872,215,2,,2015-08-24 00:00:00,,
7873,53,2,,2015-08-24 00:00:00,,
7874,596,2,,2015-08-24 00:00:00,,
7875,1,2,,2015-08-24 00:00:00,,
7876,70,2,,2015-08-24 00:00:00,,
7877,607,2,,2015-08-24 00:00:00,,
7878,5,2,,2015-08-24 00:00:00,,
7879,26,2,,2015-08-24 00:00:00,,
7880,519,2,,2015-08-24 00:00:00,,
7881,112,2,,2015-08-24 00:00:00,,
7882,18,2,,2015-08-24 00:00:00,,
7883,667,2,,2015-08-24 00:00:00,,
7884,624,2,,2015-08-24 00:00:00,,
7885,460,2,,2015-08-24 00:00:00,,
7886,682,2,,2015-08-24 00:00:00,,
7887,604,2,,2015-08-24 00:00:00,,
7888,175,2,,2015-08-24 00:00:00,,
7889,221,2,,2015-08-24 00:00:00,,
7890,375,2,,2015-08-24 00:00:00,,
7891,270,2,,2015-08-24 00:00:00,,
7892,489,2,,2015-08-24 00:00:00,,
7893,610,2,,2015-08-24 00:00:00,,
7894,4553,3,,2015-08-25 00:00:00,,
7895,4553,3,,2015-08-25 00:00:00,,
7896,4531,2,,2015-08-25 00:00:00,,
7897,4553,3,,2015-08-25 00:00:00,,
7898,4553,3,,2015-08-25 00:00:00,,
7899,3420,2,,2015-08-25 00:00:00,,
7900,4553,3,,2015-08-25 00:00:00,,
7901,4553,3,,2015-08-25 00:00:00,,
7902,4553,12,,2015-08-25 00:00:00,,
7903,4553,10,,2015-08-25 00:00:00,,
7904,3199,1,,2015-08-25 00:00:00,,
7905,4537,2,,2015-08-25 00:00:00,,
7906,667,2,,2015-08-28 00:00:00,,
7907,666,2,,2015-08-28 00:00:00,,
7908,5,2,,2015-08-28 00:00:00,,
7909,19,2,,2015-08-28 00:00:00,,
7910,3389,2,,2015-08-28 00:00:00,,
7911,3514,15,,2015-08-28 00:00:00,,
7912,682,2,,2015-08-29 00:00:00,,
7913,690,2,,2015-08-29 00:00:00,,
7914,686,2,,2015-08-29 00:00:00,,
7915,680,2,,2015-08-29 00:00:00,,
7916,4534,2,,2015-08-30 00:00:00,,
7917,4555,2,,2015-08-30 00:00:00,,
7918,4555,2,,2015-08-31 00:00:00,,
7919,4556,3,,2015-08-31 00:00:00,,
7920,1033,3,,2015-09-01 00:00:00,,
7921,605,2,,2015-09-01 00:00:00,,
7922,624,2,,2015-09-01 00:00:00,,
7923,4556,15,,2015-09-01 00:00:00,,
7924,4556,3,,2015-09-01 00:00:00,,
7925,4556,12,,2015-09-01 00:00:00,,
7926,4556,10,,2015-09-01 00:00:00,,
7927,3389,2,,2015-09-01 00:00:00,,
7928,4546,2,,2015-09-01 00:00:00,,
7929,4557,2,,2015-09-01 00:00:00,,
7930,4557,3,,2015-09-01 00:00:00,,
7931,3421,2,,2015-09-01 00:00:00,,
7932,4559,2,,2015-09-02 00:00:00,,
7933,4559,2,,2015-09-02 00:00:00,,
7934,4530,15,,2015-09-02 00:00:00,,
7935,3514,3,,2015-09-02 00:00:00,,
7936,4525,2,,2015-09-02 00:00:00,,
7937,4560,2,,2015-09-02 00:00:00,,
7938,4560,1,,2015-09-02 00:00:00,,
7939,3455,2,,2015-09-02 00:00:00,,
7940,4555,2,,2015-09-02 00:00:00,,
7941,4554,2,,2015-09-02 00:00:00,,
7942,4534,2,,2015-09-02 00:00:00,,
7943,4560,2,,2015-09-03 00:00:00,,
7944,4561,2,,2015-09-03 00:00:00,,
7945,3455,2,,2015-09-03 00:00:00,,
7946,880,2,,2015-09-03 00:00:00,,
7947,4555,2,,2015-09-03 00:00:00,,
7948,4563,3,,2015-09-04 00:00:00,,
7949,4563,3,,2015-09-04 00:00:00,,
7950,4559,2,,2015-09-04 00:00:00,,
7951,4560,2,,2015-09-04 00:00:00,,
7952,5,2,,2015-09-04 00:00:00,,
7953,4562,2,,2015-09-04 00:00:00,,
7954,4563,15,,2015-09-04 00:00:00,,
7955,4563,3,,2015-09-04 00:00:00,,
